5000 25000
3821 1918 44
3533 682 80
869 2770 95
467 1963 62
3685 1940 31
1035 2452 47
2744 2812 63
854 1195 6
2516 3945 14
2701 1229 54
4050 4111 30
729 3856 23
2204 2999 28
604 2248 83
1704 4055 70
2380 1963 68
3300 4706 51
4546 2594 99
3544 2267 19
2530 3274 42
4858 244 27
4090 4546 67
2111 1104 93
4990 2045 91
2488 592 25
2029 1078 95
2905 3853 22
654 1711 30
3323 1035 44
911 1455 94
2507 2242 76
1154 2054 54
760 654 43
4324 1738 71
4041 1229 33
4231 3485 82
1885 963 40
4048 4055 48
3196 244 21
3306 2111 67
2914 1885 26
304 2275 50
848 3685 63
1108 1587 93
904 4446 40
2143 3581 95
1123 3856 59
4559 2866 31
4132 1934 68
4626 4474 98
3620 1717 76
2094 4985 47
4017 2866 32
167 2669 55
2706 2199 87
2984 2199 88
520 1195 91
4581 717 8
4012 4462 46
2919 377 94
880 2791 4
3938 4234 72
2627 2369 26
670 3920 36
4275 553 49
1851 3229 19
2682 4801 49
4465 553 69
1594 2966 14
4923 2954 82
3631 1940 12
1600 279 26
3748 4581 43
706 1907 23
740 4296 45
4646 1738 6
4021 2879 45
2729 1932 64
3095 2516 86
2285 1586 98
4509 4050 44
2318 2965 87
2521 3620 40
2635 4012 44
3142 1586 62
2918 1936 84
1266 1586 64
2263 2150 19
71 3867 90
3593 4055 69
3850 932 80
2115 4481 36
3190 3408 5
384 2744 19
2385 4760 70
731 275 55
332 1685 48
4651 2706 28
190 3196 44
3405 2744 87
4309 4310 47
2168 963 94
1593 2751 26
1564 4932 65
416 4581 68
3021 2866 78
2451 2199 95
836 2111 46
4778 1195 81
3892 4923 57
1477 3773 3
1124 1564 7
860 1290 5
2184 3777 97
1848 2521 53
902 3408 87
607 3323 39
661 4509 46
3607 244 2
1180 3593 37
3152 4904 89
1810 325 40
2724 836 16
1829 4469 30
1301 880 41
970 275 83
2253 377 96
2343 2210 20
1898 3593 47
3119 4999 66
3239 4646 4
2501 4590 45
3422 4111 1
3653 1898 98
3370 4234 29
292 2635 83
3245 3593 1
3419 2583 73
3731 2307 42
3217 2634 85
1617 244 86
501 1587 32
4444 2421 30
4713 2634 92
2946 3349 14
689 3920 19
4971 3748 37
4643 4976 50
4704 613 21
1570 1104 81
1376 1301 7
272 2594 23
3838 2516 40
628 4234 12
3194 1042 35
1916 3152 2
3621 4509 30
2194 1677 97
2667 3152 48
1139 3929 92
1869 3533 2
3205 4726 17
769 4296 63
1589 836 77
3918 3945 99
3247 963 80
4431 2084 95
2957 3229 12
3702 4933 34
1249 2275 34
4044 4508 11
3660 2729 11
1058 2965 66
2512 4643 88
1972 654 59
1420 994 44
637 970 59
1497 467 71
2172 1717 3
616 749 88
4615 4985 46
3655 4586 25
3286 2407 38
4628 3918 83
584 772 83
4286 2369 14
4289 2838 39
2159 3929 66
1181 932 47
1374 616 39
3933 3142 83
1952 2184 88
2588 3765 97
4955 848 42
3383 4571 16
4216 1078 21
1753 869 8
1723 1769 59
1186 2421 35
428 531 12
339 2124 63
2752 994 4
3566 1139 66
4440 4050 64
4789 2507 3
4632 384 77
1771 2744 15
4578 501 7
3503 1483 44
2763 4182 48
3416 4446 23
725 2791 78
2487 3631 28
3622 1810 82
4506 4469 55
4101 4546 11
3844 3419 98
3819 2652 40
2413 1246 21
3988 4430 97
3146 2338 32
3457 1374 7
3947 1376 35
4256 1249 94
2823 2954 84
476 4651 47
1346 769 99
4699 1810 55
793 760 14
417 1769 59
4078 3146 93
1217 1370 96
3107 2752 56
4497 553 30
1453 4111 28
3421 723 77
1411 4923 64
1826 325 92
1060 2914 28
2028 4286 65
3591 3581 25
4780 1266 70
2576 3383 25
3523 3416 70
522 769 78
4326 1603 61
4682 1963 14
3432 190 22
3680 3190 1
1121 1420 75
4895 869 18
4967 522 99
280 2452 61
1866 613 8
4034 1268 2
2141 4760 48
2200 670 47
4293 3591 34
4335 1204 96
3532 1851 17
794 1780 24
2365 3584 56
2836 1483 1
2096 3300 10
3001 1376 93
3979 2263 2
1238 1963 36
1113 332 88
3314 1779 77
4241 2957 99
2797 1907 20
3608 2724 18
3319 1181 39
4453 4309 62
42 2919 93
3386 2275 97
4008 670 20
3167 3107 9
4710 3349 35
2359 167 32
2868 604 24
1651 3152 100
2083 1124 97
4529 4488 16
1114 1848 18
1166 4326 46
4251 520 83
1559 1114 25
2671 1186 63
3164 4296 78
3042 2263 27
1052 2744 6
846 3119 67
3470 4549 66
173 2879 63
2992 1771 80
3447 154 59
3862 325 4
4031 4017 41
2287 1075 63
1022 2865 11
3963 2507 43
4839 1659 10
3973 4932 87
319 2763 60
839 553 10
1890 2744 75
2260 654 100
733 476 95
570 4293 33
2471 2141 30
1161 2194 65
2856 2744 68
1739 4597 90
4582 2836 94
4518 4462 5
1901 4549 99
3651 2124 37
2808 2627 37
1474 2879 1
83 2634 34
2900 2366 59
1465 4234 41
68 1779 26
503 3938 65
1177 4117 70
424 3777 76
1937 2879 21
2265 2865 4
2814 3655 70
1308 733 57
563 3500 77
2761 290 80
2417 2096 69
4862 290 66
2384 3001 14
3982 3005 10
2132 4632 88
1645 3844 16
2313 1177 69
2642 4446 45
1059 1600 7
3221 2791 92
121 4862 14
1065 265 76
3943 3391 88
2300 3388 21
1610 2132 32
2218 3977 53
3619 4581 33
941 2204 2
1173 3945 12
193 4592 38
1330 4559 25
3069 3988 24
2908 1374 25
3565 4971 27
2710 1035 82
4930 503 74
4893 1564 100
4947 578 66
2326 4306 25
4852 2957 7
203 904 14
2416 3205 53
3096 2916 92
3897 2369 36
4295 2416 1
4226 4309 84
2620 4044 78
4232 3419 38
870 885 38
748 4713 48
108 2074 6
394 1600 95
3400 854 73
2467 3591 99
2322 1753 96
1886 3777 74
1502 2083 75
649 319 58
4279 3702 2
3502 4713 26
24 1738 38
3799 71 78
990 4974 28
301 174 10
859 2671 52
4799 854 78
2110 3386 40
3276 4289 3
2105 2028 27
3887 3943 52
4149 2168 18
1252 4597 11
594 2963 70
3163 1497 27
2227 3500 48
1820 1593 36
3737 2421 31
4928 4132 33
3789 301 18
3537 3146 51
4153 3422 94
4732 1826 18
820 174 54
3024 3349 17
1417 2159 64
773 3938 3
3356 4465 61
1798 1154 77
1969 565 32
341 1246 100
3638 3306 33
3634 3383 47
4617 2111 91
1637 2417 6
802 1603 80
77 4289 34
2391 3323 69
4108 4643 77
2609 4041 2
3268 670 74
2826 3284 46
4924 3655 90
4311 3167 23
2695 4571 10
3628 4632 81
4722 2879 57
2470 2263 89
4164 2671 42
4993 3356 71
4300 4293 27
3371 3349 7
13 1890 6
1576 1810 65
4994 1723 29
1636 4947 76
4165 1249 5
4051 83 49
581 244 55
2650 2384 35
1689 4789 6
4621 3065 61
1095 4310 62
894 4430 32
1633 902 74
4006 1885 28
2654 2248 46
2131 428 6
222 2184 99
3527 2115 94
4037 4289 83
2674 275 18
4145 2966 59
1067 1637 87
1530 2146 36
3052 3024 2
3380 2791 22
2453 4295 8
2419 1104 19
1896 3247 51
4943 3867 63
4123 1194 39
4317 3062 2
3834 3380 17
4510 4993 27
3758 3386 43
1746 193 24
178 4481 74
4594 637 75
124 1937 94
2355 2421 3
2802 505 51
2024 4300 58
1668 3371 57
3705 3196 32
192 3918 65
1929 902 80
1351 1177 51
487 4902 98
2022 3702 76
4640 1154 11
631 1246 86
2011 725 94
4228 3349 47
675 4710 82
781 3591 99
4091 331 46
258 3731 86
1891 1896 49
247 1901 21
2251 3651 5
4563 1600 38
1921 292 49
3140 1918 15
1705 4508 96
2887 2710 80
4557 2253 98
1 1249 89
3832 332 23
603 1826 50
3488 3196 59
1950 4234 82
2127 1691 48
4791 2318 99
2705 2879 3
599 4241 12
3824 4590 66
2651 3503 19
427 2184 95
4432 2453 6
350 192 38
4438 3421 84
2756 1139 18
98 1139 100
474 165 85
4842 1121 49
2502 1564 75
2256 3355 23
89 3477 8
46 4279 67
646 3391 93
4855 3140 26
759 4990 7
2544 2181 6
189 2916 98
879 2256 89
84 2761 26
1466 3383 32
4600 4799 15
2408 1559 45
4965 4930 10
2245 3421 6
2340 1113 77
4159 4710 17
2630 2652 76
497 3982 29
874 2642 79
2647 3821 82
441 424 72
2658 2227 18
3290 1704 1
2058 2313 60
2032 222 43
3955 584 1
2033 3221 78
3044 4850 10
136 1587 69
2753 2150 81
2299 316 58
1329 1181 85
4742 2992 47
4076 1351 89
4591 83 4
3913 4153 74
2106 2172 49
3087 1477 72
3118 1330 85
923 126 46
3549 733 5
939 3383 58
1050 932 46
1865 4111 12
1101 4101 9
3723 3115 100
2008 1367 1
4872 2756 71
4334 1060 33
3086 3107 51
2333 3190 21
1199 4850 12
1028 2763 2
1030 2634 26
2034 2682 77
541 3680 65
4540 2333 7
4151 1367 35
348 733 16
3755 4221 87
1920 1586 20
1434 3044 65
3334 4858 63
2597 1181 63
169 1779 69
1307 1271 76
3476 2822 21
3020 3115 48
674 467 83
440 1176 27
677 4108 38
1430 77 95
1418 2823 31
3481 2105 68
3934 4295 12
4424 3069 35
1183 1848 1
758 631 15
2171 1139 60
148 1308 92
4230 4930 17
1802 3913 19
1748 3421 69
2000 275 24
2013 3349 57
4602 2908 67
1823 4037 79
4449 4842 17
2638 584 8
3428 3973 6
620 1104 17
642 1199 48
4841 43 99
2898 2753 66
2681 4780 87
600 2620 48
1872 2299 4
1158 3719 49
4639 4508 28
4638 13 10
4329 258 10
4178 2365 10
855 316 9
4922 2919 66
1409 3419 42
2719 2724 28
1283 3819 19
327 4799 97
2325 3887 64
215 2107 35
4070 2285 33
2319 3485 33
12 1477 74
4975 4902 44
1650 3777 87
572 2407 24
4353 3432 95
1167 1249 13
2740 4842 63
225 3062 40
1629 4713 45
2580 83 82
113 2669 11
1486 2391 99
2113 3651 59
3242 1408 69
1498 2651 93
308 2914 80
3829 522 71
2626 2516 18
3538 503 85
3213 440 64
1163 2868 40
3055 3034 63
2071 1760 58
4441 1167 25
4514 1252 69
4406 2770 93
1989 3481 13
3281 836 38
1897 1810 36
495 4586 100
2076 492 15
1265 1167 96
3810 1339 75
4201 616 62
338 4317 87
3123 2366 62
1620 3685 30
3522 3867 81
1522 4488 29
163 501 30
2162 1940 14
4489 2865 27
1335 2194 40
1551 339 17
3437 4778 43
978 46 89
890 4101 92
665 492 43
1437 1217 34
1772 4489 37
22 2701 57
975 3239 20
3448 2701 35
2601 4929 21
3030 2245 1
3340 190 47
4141 2413 20
1062 3723 26
2644 759 45
4094 2096 78
1534 890 64
491 3856 6
2208 4753 48
1729 570 27
521 4151 32
1630 2647 25
4443 600 25
4861 570 68
3571 4324 1
1297 1872 41
2593 3194 30
3331 2171 4
1992 2635 91
3184 3164 14
1813 501 15
3350 3619 27
2332 1525 59
1904 4256 30
662 1637 18
4964 2452 25
2170 2251 13
368 3055 68
774 2898 66
2375 963 31
3771 1739 62
900 4943 32
314 3661 79
2795 3290 44
2537 1307 59
4973 2170 5
4983 4201 39
3132 1717 53
468 3702 36
2566 71 74
3279 2583 59
1524 1551 33
4961 1199 1
1945 1717 34
496 332 2
3446 2634 85
285 4048 95
508 1217 43
1004 4123 80
3231 2954 16
213 3799 20
579 565 45
1349 1028 12
947 1217 40
123 213 14
3936 4329 64
3063 1180 26
3530 894 82
90 113 4
3109 4489 53
3886 1779 93
11 2866 94
2099 4296 93
1597 1813 89
4697 1929 22
4409 350 28
2923 1534 66
4708 3834 6
299 2417 39
1572 2826 15
3302 3164 76
2197 3229 30
333 2574 12
2844 501 2
2780 22 22
4539 3371 59
2792 1409 33
671 1934 25
4805 4251 59
2872 4947 94
4388 4861 5
4612 4465 48
937 2248 29
1407 4123 94
4301 192 7
2321 3448 64
4437 2141 59
3632 4041 15
1361 4443 52
3007 4861 75
2955 1067 8
2871 4893 11
1137 3349 19
1827 3702 51
4398 290 88
2409 2918 66
3679 4791 48
3704 520 47
274 1779 42
3272 4559 95
1016 1885 57
4043 2113 1
1521 3887 40
2432 4078 8
4660 880 67
3417 2695 54
1390 2453 52
479 304 50
2889 3502 21
1555 748 32
296 4159 74
1038 1483 14
3377 2143 11
0 717 83
1606 772 91
2301 1530 100
120 3566 36
2202 4159 74
4641 1423 47
3236 4581 7
1487 1890 37
3701 2999 67
777 3938 87
1888 348 82
3676 3810 87
3615 83 20
1141 3566 27
4464 441 28
2911 1335 100
4447 1364 94
2803 4117 37
1789 108 37
3698 3042 85
4196 4070 89
3472 2325 28
4886 4801 95
1716 1101 25
3206 774 29
469 4805 69
3840 3065 33
1973 4111 56
4522 2253 15
3667 1361 1
150 3355 87
3643 2566 56
1436 1813 77
2005 150 52
1887 1738 83
3105 2856 16
2015 2326 37
548 2452 95
1034 935 88
1306 495 51
3267 3485 17
1149 2199 67
741 4858 99
4768 582 65
737 860 72
3311 874 11
3624 923 92
4225 3114 70
2931 1108 3
861 222 37
1702 3955 61
1285 3476 72
27 2260 9
3004 2729 16
1248 2695 11
4759 1689 44
1833 990 63
3968 4964 91
938 319 90
4946 4440 61
1435 4437 28
3208 4591 44
1881 3632 41
3482 1141 19
3552 1308 66
2266 1769 86
1900 189 59
614 2034 25
2314 123 10
2765 89 84
147 2954 91
1970 2096 100
7 869 75
3806 1329 14
1245 2651 56
3576 441 53
217 975 75
3260 4955 62
4419 1308 1
4968 1651 58
1782 2150 32
2662 4111 64
4873 1 89
4167 3838 8
4847 616 72
4905 89 93
3996 332 80
119 0 14
4604 4021 1
82 13 1
1870 4973 32
277 1374 16
2854 935 37
2062 3628 100
1763 213 80
2653 2083 64
4156 4732 50
2525 1865 92
2350 1780 40
4240 4716 45
1960 1497 46
2002 4178 88
4100 3006 34
4371 4091 78
705 579 88
4595 3334 14
3545 2597 62
2940 3856 51
4418 4051 65
1879 4861 18
4246 1204 79
3583 4430 24
65 394 40
1695 4801 40
4454 4335 27
2562 661 87
680 4156 49
3699 4418 61
554 1339 86
4584 3755 53
1314 4540 45
4314 1329 87
4429 108 7
2910 1487 81
2175 3030 24
2732 758 56
3746 3260 29
3332 225 52
4339 3886 77
180 304 70
4103 3314 71
2448 1594 23
511 2253 58
2972 3755 41
4608 98 15
996 148 91
1547 4993 60
4294 4334 74
3536 2343 26
3138 2968 3
2104 885 54
372 1952 46
1438 4005 70
806 348 80
1345 4034 47
2446 1881 8
4637 2682 78
465 3619 52
650 3062 82
3564 674 54
4245 4839 69
4060 2435 99
1292 4704 57
4845 3086 53
833 3105 43
4796 2865 41
2604 4447 67
4826 674 67
4920 98 98
4189 2865 89
2431 2576 60
3956 1630 44
4035 2502 50
800 3164 43
852 4051 4
273 2502 50
4665 4850 73
4327 2325 42
3926 1603 59
2704 4438 78
4848 4453 83
4036 2300 86
489 4329 23
819 3939 57
835 2525 14
378 4017 2
2632 674 85
2915 3340 72
4661 3565 50
1387 1409 39
4921 4314 83
4583 731 3
1289 1361 98
4022 3267 91
1243 2765 60
3515 4514 23
688 3096 89
2734 2099 6
4305 2501 85
3120 729 75
562 2000 1
4427 2325 36
2709 215 33
153 2580 62
448 3748 43
3563 828 45
826 167 82
4478 2900 91
3922 848 68
1611 4103 19
3032 4539 82
3494 4236 15
4794 758 69
100 301 26
2479 733 62
227 4626 61
2883 3545 23
3700 167 3
1800 2594 74
3518 4489 53
3313 2650 91
1197 174 52
931 3811 18
201 4488 92
21 2574 59
1155 2770 25
1580 1813 34
1955 2435 25
57 3109 75
681 150 34
3237 1035 34
2217 939 59
4705 2808 89
3984 4329 10
3285 2966 38
3895 3979 100
4199 497 28
47 2181 37
2960 4757 27
4673 2960 40
357 247 64
4420 1028 14
158 4103 35
2047 3146 3
2737 4996 4
3559 4008 65
4253 1524 41
678 3819 33
2086 2812 17
3868 1030 26
1333 3628 58
3927 2267 89
1148 890 86
4808 4055 71
528 4933 40
4058 2650 45
1122 2674 86
2444 1636 17
4399 3634 31
4262 3957 88
1517 938 79
764 2638 52
237 2002 30
3728 828 36
4756 2992 58
3588 265 50
2306 27 6
3116 2266 83
4822 1477 43
2396 4651 91
643 174 43
2861 642 37
845 3667 37
1202 4930 43
2282 4294 44
3435 4858 95
2768 1633 4
404 147 6
1002 4294 14
4560 740 18
2557 4539 85
412 3123 83
4773 3107 49
2222 237 18
4285 3963 49
4672 292 16
3366 3055 94
809 4339 51
2993 27 82
2148 465 84
2072 1596 99
3555 963 78
3198 1195 67
986 4164 55
2613 4221 21
109 2915 28
4466 3435 92
80 2322 96
4487 3477 73
4530 2005 61
3524 4234 91
283 2074 11
2975 3123 70
4276 4713 58
2641 2537 79
3577 1271 19
3329 3503 88
3056 3789 88
1531 4780 89
969 2704 97
3358 2737 67
305 1180 58
877 932 46
3051 3494 73
4762 3380 52
4875 4706 18
4461 3364 5
633 3887 16
1439 853 66
45 3856 80
1237 3196 27
1993 4246 80
2611 1872 78
1884 649 37
3345 2588 33
3946 3765 57
3369 592 76
4505 3824 40
1490 3239 51
2672 2245 44
1146 4929 95
2090 4855 12
3949 2446 72
3393 1833 26
1675 3164 88
530 487 96
2009 126 83
3418 147 8
128 2701 38
1112 1723 41
1240 338 11
3375 4933 2
644 2072 59
444 327 15
4032 244 79
1653 3217 66
589 2301 14
685 4799 51
367 3533 63
2637 4722 53
775 1173 34
2757 859 81
4787 2282 13
2550 1769 99
2857 2446 93
3609 1016 36
2809 773 60
4769 3416 53
142 4132 45
668 3588 65
19 1833 47
3601 2856 82
1427 3699 20
797 4446 35
4984 4060 14
805 3565 74
139 2369 69
999 4762 53
480 2836 68
2244 493 88
1481 2385 88
1670 1139 5
268 2072 95
2867 902 25
4016 1238 30
2551 3566 95
4680 1589 66
3766 1361 18
580 4509 30
1463 581 80
2067 861 58
3067 4289 13
349 2416 13
3016 496 31
1854 3503 96
4074 4530 92
3916 1798 70
4084 3437 34
2713 3494 88
3204 82 4
4807 4231 66
4067 1810 17
4714 3386 93
1715 4661 30
1527 139 88
2387 3890 86
851 1158 26
14 4339 13
3396 1896 42
4659 4005 7
3791 1154 41
4634 4189 66
2567 1723 38
843 4805 86
3361 416 87
1107 2968 82
1257 2197 25
3803 2674 32
315 1932 94
1288 3502 35
4677 1813 86
3531 3204 89
1119 1851 10
2489 3704 95
3914 2470 7
107 3132 45
176 2597 40
1805 4801 90
4205 2583 63
426 3340 81
4618 1885 53
313 649 76
3130 4699 50
2042 3279 70
4991 3856 15
3195 448 48
2935 3667 28
968 1339 89
3521 173 54
1817 3655 42
3511 1249 81
3373 313 73
3453 2867 8
2692 4976 62
3686 21 62
2382 3037 36
3948 4305 29
1126 4540 62
1915 3065 30
4174 163 81
868 614 67
4496 3634 82
3972 2632 13
439 2955 74
4136 4174 87
15 2150 91
2855 2695 20
1164 2641 59
2036 1524 93
4321 3290 3
4853 1606 99
363 3034 21
253 3698 75
985 1901 95
2178 1180 17
4109 3428 67
4404 319 19
4631 3503 53
3794 3055 30
954 4873 100
318 572 8
160 4769 81
2858 3184 40
1145 2946 87
1191 2583 96
4653 4153 56
4273 4201 73
1543 1870 85
251 1630 68
1127 4530 83
573 136 62
1499 2604 86
282 1137 94
131 1617 64
2742 4964 67
3085 4050 95
1327 4006 89
2539 2338 21
946 1019 21
4671 1123 65
2339 4973 20
1509 582 62
1846 227 61
2458 2034 24
2374 1715 75
1655 2029 63
2122 165 99
49 4419 84
3989 3118 84
2755 176 96
4257 621 28
1986 2221 99
2004 2641 50
2358 740 66
1765 441 18
4770 4216 61
3954 3844 89
4891 2879 96
3410 3361 60
4851 42 26
825 22 64
2297 1265 15
4137 3628 86
3305 1285 3
3401 3477 21
2862 4208 44
4840 7 65
298 1559 85
4007 2635 40
1242 1900 41
1591 674 4
3506 2935 11
2514 2637 44
3100 613 88
4779 3163 79
4394 2282 39
2764 2148 83
3308 2413 86
4542 4540 8
144 21 65
3351 777 2
1021 1870 60
87 4661 77
400 859 15
3542 3531 90
1218 733 5
732 1881 71
3767 3945 27
2342 3527 39
4589 2350 74
99 923 29
4456 2488 60
4785 489 81
4952 3622 8
1432 3537 29
1416 3676 32
4528 4905 37
4238 1022 9
3600 3824 73
513 2071 26
3121 650 89
1275 501 95
724 4677 59
2884 2260 73
1624 3116 100
3104 3680 71
1959 4902 25
4662 4388 35
4709 1870 93
3510 4984 15
4599 4123 8
4121 1121 55
3126 4353 41
1906 4398 67
1877 4208 29
461 3396 54
2834 3576 51
1919 12 3
1358 247 43
1476 4641 65
1014 565 15
2349 1771 50
2950 439 62
4003 107 49
2694 854 7
1064 4581 56
1311 759 67
4992 1898 69
4520 82 47
4224 4631 81
4652 3349 32
1125 3481 36
933 4005 34
4124 573 100
3826 1028 8
3442 368 23
2913 4043 66
4609 1802 56
1170 2359 29
3456 4205 14
632 3208 76
4385 4646 6
2386 1955 64
1809 1191 64
2554 501 69
4543 1248 88
383 902 76
2233 3524 50
3985 4399 37
3471 1637 86
3754 2765 14
1766 4638 40
1983 4136 87
3613 3476 61
3802 4760 86
2466 496 99
699 4773 27
2612 3373 86
3154 3208 76
509 4007 67
4237 3488 38
4023 2150 31
10 4021 19
3776 775 73
452 1237 97
1081 4310 30
3642 2359 13
1757 82 22
4551 2022 81
2422 3327 56
3385 1453 64
3460 1509 6
3778 740 76
2376 4855 23
506 2062 86
40 165 78
1138 1934 82
2876 3954 83
1150 2946 2
878 1423 58
67 2940 24
4313 13 100
4764 947 53
1643 3371 38
3041 3470 65
3244 1624 14
60 4583 57
4391 3542 89
2927 2245 11
4097 805 3
1294 2256 32
2624 60 4
2526 1936 82
3071 3643 76
4331 2854 89
3098 1290 43
3882 60 20
546 4646 67
1355 2099 29
872 4639 25
2990 1191 93
2543 4371 50
2700 3042 71
2621 642 86
617 2339 49
2097 1137 34
728 2448 100
114 253 91
1198 843 13
3610 325 36
1377 4241 7
294 3104 90
4270 675 9
354 2653 68
1804 2479 34
2758 670 77
4049 1891 43
4128 3051 68
3354 3204 55
486 729 67
3911 227 25
2240 4943 57
4064 4447 91
1495 19 26
2429 805 31
2904 2178 22
2600 1127 18
3084 1708 21
504 491 21
1855 107 70
3953 833 84
4531 530 31
3790 1034 75
2745 3416 70
3674 3968 17
473 1002 50
4133 99 67
270 2613 39
1994 1257 25
3931 2768 53
3325 174 28
2247 4133 64
168 3071 24
601 1763 78
1410 947 66
373 4090 10
533 3601 71
2368 2674 80
3027 2045 67
1825 1176 69
73 4456 40
4491 3190 57
1412 4759 84
4798 3096 49
4098 2036 69
3782 4891 44
2657 2507 37
4390 90 74
2262 4929 18
3999 1275 55
4830 3563 3
1189 4454 91
2137 3563 14
2962 4529 82
3770 4840 77
4776 2554 43
895 3642 57
1803 633 14
3203 3114 98
3807 1969 83
4935 3373 61
648 4509 63
220 1191 9
2787 3824 37
542 4245 23
3733 4597 34
2917 7 81
2702 3485 26
1724 3698 58
4304 2386 59
4180 843 60
1903 227 88
921 2146 20
1571 737 43
4657 0 39
2455 1969 92
838 1650 91
2864 3770 90
2619 4984 32
2401 4688 25
1666 4714 61
3083 1534 94
1313 3660 99
789 4067 70
3517 2709 63
4541 4822 33
3403 4321 25
3529 2844 44
2536 294 65
2305 2024 3
638 3799 83
3978 3957 12
2783 4933 92
500 4641 41
4120 3152 83
3695 0 5
3872 372 58
3209 2401 46
1214 2431 24
3036 3999 84
3781 1881 33
981 1474 2
1951 3154 6
2575 1119 37
3404 1833 40
1338 1636 85
639 427 60
3454 3400 80
134 4345 92
2673 646 96
1032 1021 64
2055 3087 70
4698 4924 7
88 1329 20
1274 1502 95
3411 1016 83
1838 4124 48
1057 1108 60
4859 2479 5
3516 24 50
1642 3564 16
2392 505 35
3225 724 36
2891 45 16
2873 3926 6
127 1685 15
1700 1748 26
2617 3776 43
2449 294 40
907 2641 3
652 296 9
1441 3350 84
1930 1611 31
4367 2199 93
3092 3416 6
1501 3236 37
4047 273 71
4102 0 36
413 1275 38
326 3109 79
3415 4851 51
3407 40 78
761 1081 10
2835 1122 72
2284 3914 61
2665 1148 7
1331 3613 8
778 4631 62
172 4514 23
3816 4722 32
2414 350 71
2509 4430 78
4352 2719 42
1552 1501 28
