5000 25000
3348 2726 45
851 1837 2
2374 53 86
463 2476 8
197 772 60
1572 148 66
1835 1579 45
1825 2172 78
2528 4444 100
1392 2012 98
3057 4548 28
877 1809 10
417 1046 9
262 694 88
436 598 92
111 2342 9
4722 4747 17
1729 283 58
754 561 77
4108 3384 57
1533 247 3
675 2012 40
4582 3533 96
1604 1224 58
4398 4907 100
2666 4024 39
566 1763 80
1373 274 38
1905 2190 52
2070 2484 26
2677 3523 52
2709 3718 55
3735 4174 81
4940 2805 68
3365 3318 99
570 97 24
4769 4152 30
4387 4283 63
464 1453 74
2364 388 40
2477 995 68
2861 3084 49
1930 972 100
841 1510 8
4676 3544 35
298 494 10
313 871 8
4531 3442 95
3522 4860 29
171 387 23
918 1106 16
2425 2098 9
3286 4259 56
3159 4096 75
4885 3772 99
205 1916 67
2340 633 87
4053 3180 65
649 1359 15
2 1303 27
3097 2872 17
1055 72 99
2791 4608 55
4362 4366 25
864 2167 80
7 1245 32
3578 3680 37
2280 1987 59
979 1684 82
4240 3436 98
3285 3068 24
2231 152 71
2501 3386 62
4681 3324 23
2830 3440 34
2768 4188 4
2564 3098 95
1180 578 14
3488 3396 54
2582 3638 29
3500 4809 78
4560 3120 14
2264 2452 42
644 220 43
3610 3747 59
2982 3632 73
267 851 29
3669 2520 74
2945 2748 44
2610 3948 62
162 755 1
854 2298 3
3683 4418 88
482 1269 59
171 1877 73
159 1238 30
3563 3537 13
49 406 38
589 2307 39
113 1169 89
2239 1744 13
2968 3045 43
2344 1079 89
1235 1756 66
1167 1241 35
3896 4289 75
3388 3084 79
785 1875 55
3376 3881 65
3609 3499 77
2525 3513 75
1996 370 77
3477 4598 34
2759 4829 100
2985 3715 59
4858 2798 12
60 1724 41
2259 1281 2
4091 4270 49
2079 404 75
1912 1080 36
2262 1421 26
4273 3280 45
3364 3408 37
1299 2025 10
2552 3842 49
1734 879 81
249 1063 37
1953 1402 4
1941 1487 27
427 1174 39
3732 2788 40
3587 4693 70
3787 4862 71
217 11 9
115 281 90
4707 3389 30
4693 4062 82
2789 3989 79
4876 3210 1
2574 4288 2
1900 2169 75
2533 2695 30
3963 3735 95
3272 3649 37
2892 4466 88
924 790 6
4894 3885 23
3080 2665 62
4571 4611 13
4690 3223 20
1795 1293 47
222 1844 95
3548 3427 55
3403 3073 48
3177 4223 34
74 408 26
4517 3480 94
27 2097 19
154 1384 67
3213 2577 22
1144 649 15
2268 953 17
3037 4559 11
356 1094 62
1996 1052 85
1185 1200 7
824 1786 22
3066 3174 19
4516 4060 59
4704 3707 17
107 1189 21
2638 4419 73
506 1867 51
451 2378 88
3714 4769 40
493 571 94
3104 3300 95
4754 2686 71
633 1377 61
3735 2898 65
258 513 27
391 959 30
2102 127 38
2478 865 47
4201 3073 76
1899 2363 53
3665 2867 61
1472 672 20
532 2278 77
2723 4044 36
3430 3921 51
132 1268 22
1869 611 13
759 789 38
3333 4927 80
2676 4604 48
2648 2550 86
723 1753 36
2857 4376 47
4112 2695 3
714 1038 86
25 2497 17
1507 377 16
4445 3355 11
2754 4341 89
4876 3329 76
3307 4011 47
3065 4298 22
707 2255 16
3670 2982 28
2302 1521 57
2996 4769 14
439 2135 39
1306 180 50
1320 1105 15
3085 2610 75
180 960 63
1918 93 37
4130 3951 7
3912 2992 61
269 9 99
1293 128 32
3316 3672 5
2281 1279 1
4877 4754 41
1253 165 1
1032 1551 35
291 2487 89
3546 2553 85
1476 2438 83
92 334 55
2388 2380 54
1854 2137 25
2098 2491 32
4450 4245 25
942 1432 11
2573 3056 30
756 628 19
42 401 1
2164 1562 100
4848 2566 96
2957 3331 74
1998 314 63
4068 3579 98
1570 354 97
3416 4902 72
3120 4288 6
126 2060 52
1250 1167 56
212 1496 7
515 1324 60
2263 2133 53
4825 4904 59
297 1131 10
201 506 58
3749 4307 79
1291 1421 60
649 646 39
4561 4132 45
3200 4242 84
4803 3932 35
2747 3404 1
3057 3541 38
86 1910 11
2281 333 33
3300 4230 98
352 2386 88
2050 17 18
2490 1144 97
1306 1 40
2572 4232 49
4949 3762 61
4715 2585 98
4090 4508 95
4184 4359 17
3027 2702 65
3240 3410 74
2041 1788 61
2766 2807 56
2357 1038 93
126 1171 28
859 1923 96
2858 2577 26
4016 2834 23
2424 2423 70
2617 2696 58
3880 4626 62
3576 4307 59
4452 4169 82
1607 1188 55
2772 4785 74
336 1789 22
1506 428 95
3029 2807 9
1393 1812 75
1131 197 74
4375 3945 48
1429 1234 18
1024 1500 86
20 1286 80
2042 707 63
1558 625 52
456 1247 76
3445 3707 36
4297 2825 27
2598 4709 91
2953 3208 64
4996 2818 30
3744 3914 34
1740 2019 96
1543 206 4
1736 489 100
884 1683 66
2798 3919 55
4651 2943 4
4927 2828 20
2029 1244 79
3126 4685 13
2706 4509 12
4428 4976 61
2379 1273 94
1708 2377 70
646 663 100
202 1337 26
4219 4600 50
4085 4290 95
1443 1612 47
1615 2456 4
1551 329 46
4189 3426 68
1342 514 35
2041 704 84
2532 3480 68
2037 2082 54
275 1003 26
2679 3220 98
4030 3170 46
4516 3920 81
2728 4074 78
1139 134 61
4031 4507 52
730 1678 66
4143 3802 51
944 1400 1
1426 2307 83
459 847 57
303 949 43
193 727 63
2900 4116 90
3191 2518 39
2606 4870 77
2300 469 26
3273 4422 28
2256 600 75
811 1701 2
903 2213 96
2391 1189 35
1184 1557 5
2036 393 1
3677 4243 65
4577 4442 14
4959 3670 37
1100 220 78
1004 243 66
441 457 91
2843 3720 27
4777 4004 65
507 1437 62
1169 1771 48
805 2334 93
4786 3225 83
3485 3867 79
3812 4048 89
374 2474 19
3093 3579 81
4036 3432 53
1473 844 35
3798 4372 81
4489 3667 30
3738 4037 85
2798 3321 81
689 800 83
3528 3250 12
2274 587 53
682 2279 33
3586 4775 19
3634 3164 54
2874 2586 58
2762 3102 51
2386 2001 28
3019 2658 38
941 619 16
3426 3475 77
3640 3287 72
2059 1431 43
2294 2418 39
1980 870 28
1179 374 34
2841 4321 16
3254 3767 77
2791 2796 80
4137 4397 25
3494 2788 74
4213 4460 48
3824 4625 4
4268 2866 1
4998 3992 29
513 1044 83
1391 1038 52
2380 1529 16
766 815 94
741 497 21
651 1859 25
454 1538 65
18 479 25
3018 3050 51
1296 121 93
4482 4170 58
3743 4003 20
2024 2352 57
475 1332 90
4513 2829 18
4281 3655 9
2192 184 62
1089 1773 58
3031 4737 74
3865 4486 19
1722 2157 2
2650 4324 52
845 460 4
4443 4230 13
2092 2482 70
1699 938 7
4330 2965 62
537 999 80
4536 3974 79
1531 451 85
3269 3991 3
4557 3070 3
2658 4421 36
2684 4380 49
3312 4707 1
3625 3110 86
4426 4196 63
702 2013 65
4094 3181 30
2249 2473 62
665 1717 84
3974 3603 47
2817 3790 42
4175 4607 57
4352 4798 52
3635 3442 98
4000 3342 59
1657 33 11
2218 2353 46
3875 3375 9
4064 3487 47
1710 242 78
4409 2930 76
2202 303 87
914 1287 88
3248 2572 28
568 881 49
3685 4161 84
883 841 98
4062 2859 92
134 1600 68
2236 1426 61
3225 4844 63
2566 4420 8
2312 598 15
2755 4007 4
3571 3717 25
4199 3470 100
4942 4953 4
2271 396 22
1040 1336 82
1811 483 56
4246 4272 7
30 1102 63
2135 298 26
393 2047 45
646 640 12
3805 4633 6
1709 856 82
2636 2587 87
3930 3078 48
224 1322 24
4889 3401 86
277 2487 87
1162 574 8
345 1122 28
4813 4443 51
3331 3851 50
4303 4421 40
4382 3004 32
901 554 21
2294 584 35
1182 1143 96
935 1421 28
615 94 1
4530 3218 64
174 740 85
4873 4410 17
3345 3480 67
427 163 84
2093 1398 28
2015 899 86
465 2196 40
240 1754 69
1666 648 76
908 1869 54
3975 4091 56
2882 4792 54
160 95 64
3882 2785 40
4928 3182 52
913 974 6
1708 2328 77
4319 2902 8
2247 2460 31
1207 1835 82
3914 4227 59
2446 825 15
3263 2663 60
3329 4834 86
2904 4749 32
3282 4683 2
2987 2779 6
1736 1149 80
4140 3498 15
2485 696 61
79 876 70
217 1125 66
2909 2618 61
2317 130 97
857 687 95
2354 1112 71
570 1087 10
982 1499 65
4828 4072 29
947 917 97
2100 96 32
2533 3781 100
1421 1777 56
222 45 63
4691 3802 29
2241 1204 48
4694 3404 60
1357 641 79
3725 2918 17
3680 2806 7
1916 36 51
1503 981 48
1156 2041 53
850 1045 97
3156 3460 96
50 1357 53
812 425 79
1532 1987 47
1518 912 57
4637 3502 19
633 1225 60
3045 4592 96
1947 107 5
1122 181 74
2856 3833 56
2196 58 63
303 747 11
2296 1442 96
593 2241 7
4575 4707 14
4702 3117 72
2017 445 99
4265 3873 50
2364 1697 20
2166 2302 95
2828 3255 86
173 510 82
2294 1045 15
78 803 27
4563 3153 39
1437 2381 67
3388 4730 17
2584 4168 54
3089 2643 21
1413 1571 16
2876 3545 9
3935 4305 31
3029 3573 78
30 143 41
1697 2044 90
1481 107 20
4692 3404 90
1532 2178 75
1600 1889 90
3076 4962 11
1913 1701 65
1692 1792 25
2501 3094 84
2288 595 96
4191 4336 60
2735 4667 58
2850 3968 14
3798 2894 45
761 361 8
4557 4810 35
714 1154 90
4762 2881 56
1972 2214 31
550 1647 84
158 2289 88
2069 835 92
3504 4473 45
4203 2945 51
2731 4327 61
138 1544 67
274 1781 76
2936 2793 87
2137 1082 84
1884 646 31
4086 4106 38
4006 3316 77
2720 3049 52
1805 693 4
1397 1991 82
838 1774 77
1605 1202 47
332 1858 60
3303 4638 19
676 2340 13
3757 3191 32
3851 3676 53
3162 4935 58
3356 2982 27
3184 4517 24
1369 2472 61
1388 378 63
3430 4796 67
3746 4019 11
4388 4912 8
487 1360 35
713 1096 86
2653 4207 48
2654 3555 11
455 2178 66
335 1513 50
2872 3100 8
195 1129 46
3898 3880 86
2382 1936 44
4036 4744 34
1712 2444 63
4790 3298 61
365 398 100
4277 3442 64
197 52 47
422 818 77
3615 2983 86
2509 3732 38
1223 1022 39
3900 3327 75
2425 680 99
4595 2713 61
3905 2625 7
4119 3286 99
3687 4497 100
773 927 69
270 1531 72
3001 4607 20
3339 2994 45
737 1445 39
4640 4371 78
1173 680 73
1531 2473 17
1858 1209 22
2758 4747 2
1885 1852 97
1718 385 48
591 1970 41
4478 3531 56
148 1215 46
1191 1460 11
1678 14 10
2523 4687 64
808 2168 61
1343 1913 9
4037 3840 91
862 500 49
1400 961 55
2574 4541 29
4844 4326 16
280 1474 44
3411 4292 9
3249 2709 36
1848 2479 82
761 2287 96
2878 2705 70
65 885 26
3800 2761 48
1658 953 65
508 661 80
110 1029 85
1334 467 93
2967 4419 63
2705 3855 82
2987 4107 36
2578 4451 59
2268 700 38
2269 37 27
4448 4942 32
4065 3612 84
2812 2537 29
4709 2899 92
3725 4424 53
2386 260 28
2716 2778 13
4169 4206 53
1315 528 45
864 599 52
4211 2508 21
2698 2525 11
1751 2487 82
597 2468 44
3143 4452 76
1460 2438 54
2840 4178 60
1863 2422 17
3920 3545 16
3752 3062 12
4161 3361 67
3733 3675 10
4812 4493 100
3235 4695 99
3179 3909 12
114 1958 81
4549 2547 62
1487 2372 82
358 165 24
4396 4174 50
269 1629 93
204 1248 63
1564 1660 91
253 1763 63
4296 3539 55
4484 2628 25
3451 3320 65
1445 299 37
4403 4406 7
1669 1980 19
1290 2184 31
2485 858 40
2413 1037 31
2517 4890 46
3499 4330 18
64 639 10
1793 2237 34
588 2317 70
3893 2640 17
60 2037 38
654 1952 74
2828 4542 92
3419 2666 91
2993 4371 74
277 1657 66
3123 3826 72
3527 3449 58
4988 4929 76
1177 1836 36
2024 964 96
1203 1172 80
85 2321 52
1828 511 95
1405 507 98
4430 3702 52
2772 3227 31
2538 2902 77
2689 4541 81
4922 4849 72
4766 4142 45
1753 2226 21
574 1235 39
1027 2016 16
4436 4345 42
4103 3550 1
3460 4459 63
3310 4637 49
2554 3211 99
4578 2532 15
2567 3912 64
3897 3906 26
489 428 78
2182 1151 71
4007 2903 15
3584 4579 17
452 1690 49
1240 725 67
3350 3469 40
2761 4401 5
4261 4077 74
543 194 41
864 1926 68
2283 748 65
2456 825 48
730 358 3
1173 1302 27
2967 4880 27
1042 214 90
3796 4906 33
3817 4618 43
2057 843 26
2 246 78
4665 3230 40
1295 195 2
4882 3188 27
2730 4033 63
4602 4256 44
3020 3021 3
454 1497 70
202 1159 67
909 2282 3
2548 2556 56
4419 4937 60
4231 3725 100
1812 155 58
724 2013 52
284 105 14
1397 1778 54
4710 4138 74
2676 3941 66
1590 1934 32
240 845 22
1256 1358 48
4655 4661 29
1628 2029 18
4431 3151 38
4428 4891 43
3870 3790 44
2575 2954 64
1846 1795 3
3247 4544 85
2001 1678 98
2127 488 64
3761 4208 80
2899 3822 64
3330 3188 66
474 2059 82
1266 753 23
4963 2815 92
4637 4366 6
4643 3473 48
4128 4531 62
1716 379 73
1582 728 61
5 521 66
2054 1117 20
4859 3952 60
4846 3318 48
930 1884 28
3526 2562 8
3117 2704 22
4553 4721 4
4464 3794 15
4282 4688 35
1181 1330 83
3792 3121 85
2002 33 83
3007 3501 53
656 1844 55
24 240 48
239 168 21
3983 4729 59
335 2341 3
1248 2193 93
1592 1765 49
461 1906 30
4714 4251 28
1425 2077 88
3765 3054 99
3116 2901 57
3758 3673 70
2824 4664 43
2064 1122 50
4938 4159 94
307 2457 29
3834 2635 57
4563 4940 59
374 1720 29
2742 3107 51
667 1482 83
4005 3702 25
2221 956 10
2143 347 47
2778 4131 82
1713 1203 64
4567 3734 42
934 2021 42
3126 4309 70
4712 4312 100
2502 4051 77
3209 3623 88
1666 1057 32
2763 3281 54
1021 1022 28
3247 4625 42
4379 4975 24
2569 3632 2
3782 3006 100
2290 1431 9
1749 2028 6
132 1640 29
1492 1285 40
4605 4653 37
4121 3352 92
1136 902 83
3228 2565 74
754 542 90
4023 3581 25
4746 2834 85
3978 3030 58
2932 4659 22
2664 3413 94
2985 4871 63
3192 2534 52
4697 4472 56
1368 2204 32
2567 4529 14
1345 1814 73
3740 4402 93
1520 1958 75
3575 4289 2
1334 2119 70
542 2129 9
3161 2780 52
48 972 8
2052 1933 74
308 71 10
3110 3647 75
2456 2002 32
1883 1380 67
591 2130 15
4385 4990 93
3092 4200 71
103 1258 92
3706 4492 65
2029 383 73
1926 469 21
4114 4310 7
1282 2053 20
4308 2753 62
2637 2715 95
4071 3619 16
4012 2843 22
1997 855 90
4249 4810 89
2579 2589 99
464 868 10
474 1963 91
3133 2863 84
4723 4601 9
4622 3938 17
1127 983 65
4163 4173 28
91 2197 55
1968 681 67
1240 1461 1
2649 4026 90
1523 975 96
54 1819 66
3814 4318 51
3782 2510 50
4545 4349 70
2636 2682 33
4033 3870 36
336 374 69
3144 3327 100
4606 4473 57
4598 4909 67
4772 3493 40
4521 4418 24
1110 239 82
4122 3432 99
2608 3522 66
292 509 54
3431 3057 34
4056 3559 82
2094 2339 4
815 660 2
2119 446 72
1325 2304 87
3771 3834 43
3370 3911 57
4945 4733 57
842 1349 56
3139 3659 71
2692 4294 4
3139 3780 29
2312 1417 83
2134 1979 93
1215 495 62
3144 4734 74
234 1959 96
3962 2573 21
1419 209 5
2689 2606 99
634 1009 55
3273 3227 64
3944 4190 5
983 1633 9
4228 3548 94
4218 4017 23
1636 572 14
402 2379 41
2680 4573 17
452 1476 45
4046 2855 9
295 1629 62
150 1406 71
4956 4087 15
4192 3252 30
483 354 78
292 1876 74
318 881 62
4525 2935 38
4656 3346 22
4022 3518 87
2392 1543 30
661 1257 6
3697 3014 92
4232 4848 97
3457 2878 77
991 1373 81
2234 2256 95
2963 3139 73
4417 4998 69
1506 1575 41
595 708 82
2416 374 79
4603 4747 52
1750 955 66
3349 2907 54
4034 4883 33
2813 4855 62
1036 1385 96
3048 4341 64
4402 4281 23
216 244 8
4253 3723 20
4160 4020 40
846 987 56
154 602 35
3725 3135 86
2299 2386 74
2348 2218 55
3830 3334 6
1716 529 64
1216 2201 35
51 970 2
537 1835 10
640 767 44
3709 3909 32
2261 2273 11
1251 1895 80
1924 1291 81
1517 1772 48
3637 3013 46
2829 3690 25
3905 4059 50
3818 4236 97
574 1033 28
1172 1957 80
4968 3539 48
3515 3004 72
4416 4480 9
2944 2767 6
2436 2444 3
4309 2842 71
73 651 38
1857 91 61
472 329 12
313 1137 33
1913 1246 30
2488 2259 87
2870 4161 95
3423 4827 77
336 1439 4
2826 3349 54
1328 2186 2
896 1439 89
2795 4492 22
494 400 31
4394 3807 27
3197 3196 7
4483 2968 34
3970 4327 25
3601 2866 85
4576 4507 6
2115 1298 52
2470 1852 29
4589 4206 35
4481 4047 97
228 1443 33
407 1677 48
4090 4489 82
1505 1051 78
571 127 13
972 1050 15
521 729 50
4347 2706 44
1853 1596 61
2463 136 85
211 418 8
1815 2133 35
4549 3508 41
2963 3410 8
980 757 69
2421 1075 70
2281 1002 5
1274 2147 83
1057 2230 12
1561 1380 95
1233 2413 78
1528 2432 71
4981 2806 63
1889 1468 52
1817 1346 54
1330 1910 58
1842 1188 33
3852 4744 49
2437 1353 23
391 2361 86
3913 3167 56
260 104 86
2935 4680 63
49 1229 13
4409 3274 12
1780 1709 88
3 1325 26
2380 1055 12
694 661 18
1278 68 64
3697 4335 49
256 820 98
1847 1549 77
4445 3219 22
1738 357 75
3939 2756 97
2779 2752 90
3546 3042 10
2954 4404 15
1575 383 76
1478 2492 75
1467 523 82
4050 4480 75
4195 3559 73
1221 719 83
3554 3080 89
531 2187 46
738 2170 59
3917 4657 18
2349 327 63
1484 2175 70
3521 3800 16
4129 3695 51
3312 2796 7
3459 3875 61
3649 2782 91
3528 4957 60
2980 4725 15
1591 54 7
2057 1543 86
2000 276 74
1045 1932 29
2518 2721 1
4471 3050 96
3079 3423 94
428 1076 9
967 128 39
4819 3845 62
4318 3513 41
2437 711 72
3684 3961 45
861 946 30
3763 4840 6
2040 716 5
273 946 85
3122 4936 38
3449 3355 75
539 565 74
1310 1074 18
2243 894 45
2199 752 8
470 1273 99
952 1867 57
91 94 98
4807 4022 21
1776 731 8
4579 3189 55
4152 3938 53
4080 4487 47
3816 4696 15
1752 468 53
4778 3442 32
4635 2605 55
1221 2283 95
4547 4025 73
2998 3371 10
2500 2576 20
4935 3555 93
2889 4029 74
2331 980 85
1841 1329 20
2203 751 5
4330 3743 44
2831 2975 48
2193 875 46
4719 4008 41
1364 298 11
1958 1528 45
290 1570 4
4461 3590 52
4265 4627 27
1516 1268 63
4390 3026 18
1299 1622 15
1956 1930 77
4790 4042 28
4932 4035 100
57 1108 34
3455 3653 3
745 2409 83
2180 1927 87
1056 621 51
1005 78 39
1916 754 74
4014 3817 84
137 2049 77
3053 2820 67
4429 3110 9
4810 3147 34
1367 589 57
591 837 43
476 1277 7
853 2139 31
3715 4513 87
1537 1905 15
1885 807 91
520 197 83
2449 851 93
4147 4697 65
2094 1994 80
963 886 90
4391 3908 50
2597 3031 4
3246 2904 2
3730 3834 92
1697 1901 87
4304 3843 78
1541 1545 79
4891 3622 88
4511 3663 77
1844 903 2
3181 3150 78
757 1542 96
418 1813 27
1486 1326 41
1106 118 97
581 1891 9
1629 1489 7
2203 1413 92
1985 843 96
828 1576 53
2243 1654 78
1498 1720 51
3510 4833 95
2277 2472 99
2838 4350 22
3948 3817 47
1720 1845 38
831 2397 71
3417 2768 42
4875 2706 4
1874 1358 55
3204 3490 31
454 2426 41
2069 674 90
1824 2135 33
4010 4569 31
692 2331 100
3601 4299 43
545 750 30
1065 1144 20
3393 4689 36
2462 1356 22
1331 749 94
302 1823 77
2251 1303 60
608 1824 13
2753 3060 9
1377 2259 72
2078 2327 83
3429 2581 7
3461 4656 67
1358 1428 64
2391 1064 71
3401 2969 73
4539 4816 78
378 619 3
2687 4317 37
3980 3451 40
1016 506 30
2414 1143 69
2137 1503 95
3831 4321 43
1671 1918 47
1926 547 46
1402 102 84
206 2323 1
4534 3329 73
2087 686 15
4962 2583 61
3018 3877 13
317 2018 94
2613 2925 96
4435 2533 11
2848 2644 91
3768 4595 58
4292 4779 51
1085 1752 66
3035 3641 4
105 1908 37
3901 3778 82
2040 1288 18
1384 743 85
566 138 3
3757 4974 100
3489 4498 40
2509 2993 83
602 337 18
2364 1129 48
3691 3378 97
2628 3408 32
4124 4737 74
3122 2856 11
3997 3985 41
752 1612 95
3629 3943 59
3081 4408 25
2469 212 36
2528 2618 64
2445 2093 26
4652 4845 79
4326 4985 43
808 390 59
4934 4772 99
1064 780 65
1146 2156 63
582 402 4
1707 2080 58
3994 4813 69
2664 2707 68
3730 3125 52
2108 291 81
3626 4572 54
990 2024 46
4972 3012 1
4608 2855 36
2684 4983 56
2450 1990 91
4069 3491 29
1665 600 91
1714 2129 49
2405 575 89
629 963 30
1756 371 95
3439 4644 29
742 1677 47
3689 4892 36
4647 2943 68
1376 1867 28
3898 2701 44
1542 692 87
2041 35 39
1486 2143 43
3238 4486 38
1667 1410 73
459 2465 100
4804 3397 35
4646 4150 4
593 595 14
2793 3563 55
2945 4162 51
579 1105 94
3786 4042 97
2137 2360 22
4211 4560 73
1865 206 19
1544 1107 92
3738 4047 81
